,QuestionId,AcceptedAnswerUserId,AnswerCreationDate,UsersSorted,UsersJaccard
11061,797899.0,119775.0,2014-05-16 13:34:08.997,"[119775.0, 6312.0, 118193.0, 138892.0, 63841.0]","{6312.0: 0.0020242914979757085, 118193.0: 0.0042553191489361703, 63841.0: 1.0, 138892.0: 0.0093457943925233638, 119775.0: 0.003472222222222222}"
11062,796743.0,6312.0,2014-05-16 13:46:18.833,"[6312.0, 86846.0, 174817.0, 171819.0, 211055.0]","{6312.0: 0.004048582995951417, 174817.0: 0.66666666666666663, 171819.0: 0.66666666666666663, 86846.0: 0.013986013986013986, 211055.0: 0.66666666666666663}"
11063,796487.0,131137.0,2014-05-16 13:46:56.803,"[131137.0, 49333.0, 98435.0, 229587.0, 230257.0]","{131137.0: 0.028571428571428571, 98435.0: 1.0, 49333.0: 0.0090909090909090905, 229587.0: 1.0, 230257.0: 1.0}"
11064,797955.0,58742.0,2014-05-16 14:24:18.467,"[58742.0, 117767.0, 123277.0, 119775.0, 93448.0]","{93448.0: 0.016393442622950821, 119775.0: 0.013888888888888888, 123277.0: 0.03669724770642202, 58742.0: 0.040816326530612242, 117767.0: 0.086956521739130432}"
11065,796412.0,31299.0,2014-05-16 17:02:07.580,"[31299.0, 113214.0, 85969.0, 91958.0, 149606.0]","{85969.0: 0.021276595744680851, 31299.0: 0.22222222222222221, 149606.0: 0.095238095238095233, 91958.0: 0.16666666666666666, 113214.0: 0.0092165898617511521}"
11066,798194.0,688.0,2014-05-16 17:38:04.683,"[688.0, 6312.0, 106102.0, 221568.0, 50314.0]","{688.0: 0.0058139534883720929, 6312.0: 0.0020242914979757085, 221568.0: 1.0, 50314.0: 1.0, 106102.0: 0.0086206896551724137}"
11067,798337.0,127192.0,2014-05-16 19:37:27.553,"[127192.0, 11667.0, 132791.0, 68107.0, 62009.0]","{127192.0: 0.023529411764705882, 62009.0: 0.014814814814814815, 68107.0: 0.01, 11667.0: 0.0045662100456621002, 132791.0: 0.017857142857142856}"
11068,798520.0,22551.0,2014-05-16 23:11:26.150,"[22551.0, 131755.0, 84413.0, 131741.0, 132610.0]","{131741.0: 1.0, 132610.0: 1.0, 131755.0: 0.045454545454545456, 84413.0: 0.011494252873563218, 22551.0: 0.010471204188481676}"
11069,798534.0,9325.0,2014-05-16 23:39:48.737,"[9325.0, 68107.0, 90327.0, 7721.0, 12353.0]","{7721.0: 0.75, 68107.0: 0.014999999999999999, 9325.0: 0.016853932584269662, 12353.0: 0.66666666666666663, 90327.0: 1.0}"
11070,798412.0,97045.0,2014-05-16 23:48:39.393,"[97045.0, 940.0, 44883.0, 142299.0, 159329.0]","{159329.0: 1.0, 44883.0: 0.016666666666666666, 940.0: 0.016853932584269662, 97045.0: 0.014563106796116505, 142299.0: 0.023255813953488372}"
11071,798529.0,81839.0,2014-05-16 23:59:29.980,"[81839.0, 139123.0, 65605.0, 197544.0, 32779.0]","{197544.0: 1.0, 32779.0: 1.0, 139123.0: 0.0041841004184100415, 65605.0: 1.0, 81839.0: 0.0056497175141242938}"
11072,798640.0,127192.0,2014-05-17 02:25:29.847,"[127192.0, 45296.0, 29335.0, 18282.0, 85681.0]","{127192.0: 0.035294117647058823, 45296.0: 0.022222222222222223, 18282.0: 0.5, 85681.0: 0.40000000000000002, 29335.0: 0.0099667774086378731}"
11073,798687.0,68107.0,2014-05-17 03:57:51.560,"[68107.0, 128390.0, 46166.0, 148392.0, 62547.0]","{148392.0: 0.5, 62547.0: 0.012658227848101266, 68107.0: 0.0050000000000000001, 46166.0: 0.014925373134328358, 128390.0: 0.035714285714285712}"
11074,798476.0,149898.0,2014-05-17 04:31:02.240,"[149898.0, 81587.0, 22551.0, 123491.0, 172292.0]","{123491.0: 1.0, 149898.0: 0.027777777777777776, 81587.0: 0.013513513513513514, 172292.0: 1.0, 22551.0: 0.005235602094240838}"
11075,798367.0,68107.0,2014-05-17 06:18:43.937,"[68107.0, 36340.0, 18966.0, 117057.0, 16517.0]","{117057.0: 0.125, 68107.0: 0.0050000000000000001, 36340.0: 0.016129032258064516, 16517.0: 1.0, 18966.0: 0.0089285714285714281}"
11076,798778.0,79781.0,2014-05-17 06:41:46.220,"[79781.0, 6312.0, 33337.0, 234337.0, 63854.0]","{6312.0: 0.0060728744939271256, 33337.0: 0.011583011583011582, 79781.0: 0.028301886792452831, 63854.0: 1.0, 234337.0: 1.0}"
11077,798822.0,139388.0,2014-05-17 08:19:32.970,"[139388.0, 39174.0, 10549.0, 21820.0, 68477.0]","{21820.0: 0.015625, 139388.0: 0.037974683544303799, 10549.0: 0.088235294117647065, 39174.0: 0.0053956834532374104, 68477.0: 0.027272727272727271}"
11078,798895.0,53268.0,2014-05-17 10:18:43.433,"[53268.0, 123277.0, 85343.0, 87813.0, 93448.0]","{93448.0: 0.016393442622950821, 87813.0: 0.12903225806451613, 53268.0: 0.015209125475285171, 123277.0: 0.03669724770642202, 85343.0: 0.014705882352941176}"
11079,799055.0,589.0,2014-05-17 13:29:36.583,"[589.0, 132487.0, 2423.0, 82404.0, 2906.0]","{2906.0: 0.0099337748344370865, 2423.0: 0.5, 82404.0: 0.010273972602739725, 589.0: 0.0085959885386819486, 132487.0: 0.059999999999999998}"
11080,799200.0,22551.0,2014-05-17 15:46:03.730,"[22551.0, 6179.0, 39879.0, 133319.0, 129817.0]","{133319.0: 0.66666666666666663, 6179.0: 0.0072289156626506026, 129817.0: 0.5, 39879.0: 0.66666666666666663, 22551.0: 0.015706806282722512}"
11081,799371.0,33337.0,2014-05-17 17:58:03.890,"[33337.0, 21335.0, 131350.0, 165.0, 160137.0]","{160137.0: 1.0, 33337.0: 0.0038610038610038611, 165.0: 1.0, 131350.0: 1.0, 21335.0: 0.007246376811594203}"
11082,799519.0,70664.0,2014-05-17 20:57:30.557,"[70664.0, 31744.0, 2906.0, 76609.0, 65573.0]","{70664.0: 0.0084745762711864406, 31744.0: 0.004830917874396135, 2906.0: 0.0033112582781456954, 65573.0: 1.0, 76609.0: 1.0}"
11083,799382.0,32374.0,2014-05-17 21:04:03.693,"[32374.0, 77862.0, 164086.0, 180694.0, 65609.0]","{180694.0: 1.0, 164086.0: 1.0, 77862.0: 0.0099009900990099011, 32374.0: 0.010309278350515464, 65609.0: 1.0}"
11084,799896.0,33337.0,2014-05-18 05:09:39.883,"[33337.0, 68477.0, 112090.0, 82561.0, 54946.0]","{33337.0: 0.0077220077220077222, 112090.0: 1.0, 54946.0: 0.66666666666666663, 68477.0: 0.018181818181818181, 82561.0: 0.66666666666666663}"
11085,800009.0,76987.0,2014-05-18 07:48:09.287,"[76987.0, 101504.0, 123277.0, 65539.0, 166310.0]","{101504.0: 0.0078125, 65539.0: 1.0, 76987.0: 0.0091324200913242004, 123277.0: 0.01834862385321101, 166310.0: 1.0}"
11086,800205.0,59093.0,2014-05-18 12:15:00.847,"[59093.0, 2906.0, 73561.0, 17763.0, 3782.0]","{73561.0: 0.016393442622950821, 2906.0: 0.0033112582781456954, 17763.0: 1.0, 59093.0: 0.041666666666666664, 3782.0: 1.0}"
11087,800256.0,127622.0,2014-05-18 12:42:49.340,"[127622.0, 151552.0, 177186.0, 118947.0, 40012.0]","{151552.0: 0.013513513513513514, 177186.0: 1.0, 118947.0: 1.0, 40012.0: 1.0, 127622.0: 0.04878048780487805}"
11088,800219.0,147887.0,2014-05-18 13:30:28.973,"[147887.0, 133248.0, 9849.0, 81635.0, 153673.0]","{133248.0: 0.03125, 9849.0: 0.0080971659919028341, 81635.0: 1.0, 153673.0: 1.0, 147887.0: 0.2857142857142857}"
11089,800489.0,111793.0,2014-05-18 16:35:53.807,"[111793.0, 13854.0, 875.0, 30768.0, 30946.0]","{30768.0: 0.66666666666666663, 111793.0: 0.028846153846153848, 30946.0: 0.66666666666666663, 875.0: 0.022058823529411766, 13854.0: 0.0074999999999999997}"
11090,800699.0,93448.0,2014-05-18 19:31:37.960,"[93448.0, 80608.0, 152110.0, 1705.0, 152049.0]","{93448.0: 0.0040983606557377051, 80608.0: 0.33333333333333331, 152049.0: 1.0, 152110.0: 1.0, 1705.0: 0.032258064516129031}"
11091,800828.0,56960.0,2014-05-18 21:46:23.397,"[56960.0, 30953.0, 37665.0, 65573.0, 76609.0]","{56960.0: 0.0067567567567567571, 30953.0: 0.0037037037037037038, 65573.0: 1.0, 76609.0: 1.0, 37665.0: 1.0}"
11092,800989.0,16033.0,2014-05-19 01:25:47.413,"[16033.0, 123277.0, 71352.0, 85343.0, 86747.0]","{71352.0: 0.043859649122807015, 16033.0: 0.089285714285714288, 86747.0: 0.02336448598130841, 123277.0: 0.045871559633027525, 85343.0: 0.018382352941176471}"
11093,800320.0,33337.0,2014-05-19 06:35:20.163,"[33337.0, 58320.0, 55643.0, 119775.0, 72187.0]","{58320.0: 0.019736842105263157, 33337.0: 0.011583011583011582, 72187.0: 0.66666666666666663, 55643.0: 0.14285714285714285, 119775.0: 0.010416666666666666}"
11094,801505.0,30481.0,2014-05-19 13:11:38.013,"[30481.0, 29335.0, 128390.0, 152074.0, 150343.0]","{30481.0: 0.013422818791946308, 152074.0: 1.0, 150343.0: 0.040000000000000001, 128390.0: 0.071428571428571425, 29335.0: 0.0066445182724252493}"
11095,801703.0,81360.0,2014-05-19 16:16:21.177,"[81360.0, 3035.0, 131137.0, 117727.0, 136987.0]","{81360.0: 0.0081743869209809257, 131137.0: 0.085714285714285715, 3035.0: 0.017751479289940829, 136987.0: 0.66666666666666663, 117727.0: 0.14285714285714285}"
11096,801727.0,138538.0,2014-05-19 16:42:11.263,"[138538.0, 23350.0, 148553.0, 242.0, 92066.0]","{148553.0: 0.1111111111111111, 138538.0: 0.0059880239520958087, 242.0: 0.0033783783783783786, 23350.0: 0.0034602076124567475, 92066.0: 1.0}"
11097,801885.0,86747.0,2014-05-19 20:43:40.560,"[86747.0, 5531.0, 233155.0, 136967.0, 20328.0]","{20328.0: 1.0, 86747.0: 0.0093457943925233638, 5531.0: 0.014184397163120567, 233155.0: 1.0, 136967.0: 1.0}"
11098,801709.0,140502.0,2014-05-19 21:25:31.093,"[140502.0, 6179.0, 127428.0, 143945.0, 12660.0]","{143945.0: 0.5, 12660.0: 0.5, 6179.0: 0.0072289156626506026, 127428.0: 0.015228426395939087, 140502.0: 0.056603773584905662}"
11099,802037.0,125659.0,2014-05-19 21:50:21.333,"[125659.0, 115595.0, 85969.0, 151552.0, 55051.0]","{151552.0: 0.013513513513513514, 85969.0: 0.021276595744680851, 125659.0: 0.029411764705882353, 115595.0: 0.16666666666666666, 55051.0: 0.013157894736842105}"
11100,801914.0,6509.0,2014-05-19 21:51:46.023,"[6509.0, 21024.0, 274.0, 31461.0, 17454.0]","{21024.0: 0.019230769230769232, 274.0: 0.0056657223796033997, 6509.0: 0.010101010101010102, 17454.0: 1.0, 31461.0: 1.0}"
11101,698478.0,54563.0,2014-05-20 00:47:25.377,"[54563.0, 93983.0, 29980.0, 41792.0, 60929.0]","{41792.0: 1.0, 60929.0: 1.0, 54563.0: 0.00823045267489712, 29980.0: 0.068965517241379309, 93983.0: 0.019607843137254902}"
11102,802276.0,119775.0,2014-05-20 02:04:11.827,"[119775.0, 70123.0, 137175.0, 152328.0, 152317.0]","{152328.0: 1.0, 70123.0: 0.055555555555555552, 152317.0: 1.0, 137175.0: 0.040404040404040407, 119775.0: 0.013888888888888888}"
11103,802340.0,152087.0,2014-05-20 03:43:32.060,"[152087.0, 82404.0, 120310.0, 118193.0, 65539.0]","{118193.0: 0.0085106382978723406, 65539.0: 1.0, 82404.0: 0.0068493150684931503, 120310.0: 0.018181818181818181, 152087.0: 0.40000000000000002}"
11104,802346.0,123277.0,2014-05-20 03:51:57.270,"[123277.0, 101768.0, 152087.0, 12624.0, 110735.0]","{101768.0: 0.048192771084337352, 12624.0: 0.066666666666666666, 110735.0: 1.0, 123277.0: 0.03669724770642202, 152087.0: 0.80000000000000004}"
11105,801847.0,128390.0,2014-05-20 05:02:11.057,"[128390.0, 137195.0, 151486.0, 147701.0, 33477.0]","{33477.0: 1.0, 137195.0: 0.007575757575757576, 151486.0: 0.055555555555555552, 128390.0: 0.035714285714285712, 147701.0: 1.0}"
11106,802766.0,32820.0,2014-05-20 12:27:17.407,"[32820.0, 103816.0, 102285.0, 65539.0, 166310.0]","{103816.0: 0.04878048780487805, 65539.0: 1.0, 32820.0: 0.083333333333333329, 102285.0: 0.018691588785046728, 166310.0: 1.0}"
11107,802836.0,61044.0,2014-05-20 13:16:35.717,"[61044.0, 151732.0, 120310.0, 153207.0, 16532.0]","{151732.0: 0.0099009900990099011, 16532.0: 1.0, 61044.0: 0.0084033613445378148, 120310.0: 0.0090909090909090905, 153207.0: 0.33333333333333331}"
11108,802877.0,54117.0,2014-05-20 14:23:45.260,"[54117.0, 151732.0, 72031.0, 65539.0, 166310.0]","{65539.0: 1.0, 151732.0: 0.019801980198019802, 54117.0: 0.041666666666666664, 166310.0: 1.0, 72031.0: 0.020408163265306121}"
11109,802940.0,3035.0,2014-05-20 15:10:46.410,"[3035.0, 86747.0, 93448.0, 77276.0, 173.0]","{93448.0: 0.0040983606557377051, 3035.0: 0.0059171597633136093, 77276.0: 0.015384615384615385, 173.0: 0.007575757575757576, 86747.0: 0.0046728971962616819}"
11110,803127.0,6312.0,2014-05-20 17:18:50.477,"[6312.0, 44121.0, 8157.0, 132456.0, 84299.0]","{6312.0: 0.0060728744939271256, 44121.0: 0.0086206896551724137, 84299.0: 0.66666666666666663, 8157.0: 0.02564102564102564, 132456.0: 0.01282051282051282}"
11111,803326.0,11667.0,2014-05-20 20:40:11.617,"[11667.0, 136847.0, 110724.0, 104797.0, 71534.0]","{11667.0: 0.0045662100456621002, 110724.0: 1.0, 104797.0: 1.0, 71534.0: 0.66666666666666663, 136847.0: 0.2857142857142857}"
11112,801833.0,111012.0,2014-05-20 21:42:29.320,"[111012.0, 58398.0, 77602.0, 3877.0, 16870.0]","{16870.0: 0.5, 77602.0: 0.5, 111012.0: 0.024242424242424242, 3877.0: 0.5, 58398.0: 0.5714285714285714}"
11113,803422.0,16033.0,2014-05-20 22:12:15.693,"[16033.0, 13854.0, 85343.0, 152367.0, 80448.0]","{80448.0: 0.59999999999999998, 16033.0: 0.089285714285714288, 152367.0: 0.66666666666666663, 13854.0: 0.012500000000000001, 85343.0: 0.018382352941176471}"
11114,803389.0,148155.0,2014-05-20 23:16:38.343,"[148155.0, 111187.0, 123277.0, 13854.0, 87813.0]","{111187.0: 0.13513513513513514, 148155.0: 0.052631578947368418, 123277.0: 0.045871559633027525, 13854.0: 0.012500000000000001, 87813.0: 0.16129032258064516}"
11115,803792.0,117767.0,2014-05-21 07:32:54.480,"[117767.0, 138850.0, 85343.0, 66420.0, 50438.0]","{138850.0: 0.050000000000000003, 85343.0: 0.011029411764705883, 66420.0: 0.026785714285714284, 50438.0: 1.0, 117767.0: 0.065217391304347824}"
11116,803846.0,82404.0,2014-05-21 09:25:35.207,"[82404.0, 242.0, 11619.0, 159318.0, 14526.0]","{242.0: 0.0033783783783783786, 11619.0: 0.0030769230769230769, 82404.0: 0.0034246575342465752, 14526.0: 1.0, 159318.0: 1.0}"
11117,803955.0,135106.0,2014-05-21 11:14:50.317,"[135106.0, 250784.0, 102285.0, 65203.0, 86060.0]","{250784.0: 0, 135106.0: 0.005263157894736842, 65203.0: 0.0036363636363636364, 86060.0: 0.5, 102285.0: 0.0093457943925233638}"
11118,804075.0,55235.0,2014-05-21 13:36:48.820,"[55235.0, 26306.0, 11300.0, 119775.0, 3515.0]","{26306.0: 0.0083333333333333332, 55235.0: 0.011560693641618497, 11300.0: 0.018691588785046728, 3515.0: 0.02564102564102564, 119775.0: 0.0069444444444444441}"
11119,804115.0,151732.0,2014-05-21 14:18:02.533,"[151732.0, 3035.0, 75923.0, 152456.0, 77314.0]","{152456.0: 1.0, 77314.0: 0.005263157894736842, 3035.0: 0.0059171597633136093, 151732.0: 0.0099009900990099011, 75923.0: 0.0042553191489361703}"
11120,804234.0,9003.0,2014-05-21 15:34:25.840,"[9003.0, 85969.0, 73770.0, 62009.0, 25122.0]","{85969.0: 0.010638297872340425, 73770.0: 0.33333333333333331, 9003.0: 0.0031948881789137379, 25122.0: 1.0, 62009.0: 0.0074074074074074077}"
11121,804191.0,83973.0,2014-05-21 15:50:30.030,"[83973.0, 13147.0, 10400.0, 138892.0, 13079.0]","{10400.0: 0.0058309037900874635, 13147.0: 0.011976047904191617, 138892.0: 0.018691588785046728, 83973.0: 0.012121212121212121, 13079.0: 0.0068728522336769758}"
11122,804311.0,105847.0,2014-05-21 16:37:54.620,"[105847.0, 102285.0, 145141.0, 33337.0, 106041.0]","{33337.0: 0.0077220077220077222, 145141.0: 0.030769230769230771, 102285.0: 0.018691588785046728, 106041.0: 1.0, 105847.0: 0.031746031746031744}"
11123,804356.0,118056.0,2014-05-21 17:35:33.400,"[118056.0, 85969.0, 14972.0, 114883.0, 179782.0]","{118056.0: 0.010752688172043012, 85969.0: 0.021276595744680851, 114883.0: 1.0, 14972.0: 0.0053050397877984082, 179782.0: 1.0}"
11124,804483.0,16033.0,2014-05-21 20:49:59.387,"[16033.0, 66912.0, 66420.0, 85343.0, 221135.0]","{66912.0: 0.041666666666666664, 16033.0: 0.053571428571428568, 221135.0: 1.0, 66420.0: 0.026785714285714284, 85343.0: 0.011029411764705883}"
11125,804579.0,39174.0,2014-05-21 21:26:12.027,"[39174.0, 14972.0, 13854.0, 152518.0, 86880.0]","{152518.0: 0.27272727272727271, 86880.0: 0.66666666666666663, 14972.0: 0.0079575596816976128, 13854.0: 0.0074999999999999997, 39174.0: 0.0053956834532374104}"
11126,804711.0,26188.0,2014-05-21 23:14:15.670,"[26188.0, 63841.0, 145541.0, 39463.0, 168074.0]","{63841.0: 1.0, 168074.0: 1.0, 26188.0: 0.0051813471502590676, 145541.0: 1.0, 39463.0: 1.0}"
11127,805386.0,83471.0,2014-05-22 13:45:45.960,"[83471.0, 68107.0, 125690.0, 622.0, 99690.0]","{125690.0: 0.59999999999999998, 68107.0: 0.014999999999999999, 99690.0: 1.0, 622.0: 0.012048192771084338, 83471.0: 0.054545454545454543}"
11128,805677.0,83973.0,2014-05-22 18:41:49.130,"[83973.0, 18908.0, 148155.0, 95681.0, 137482.0]","{95681.0: 0.025000000000000001, 137482.0: 0.01020408163265306, 148155.0: 0.021052631578947368, 18908.0: 0.057142857142857141, 83973.0: 0.012121212121212121}"
11129,805723.0,152276.0,2014-05-22 18:47:16.447,"[152276.0, 138850.0, 43946.0, 220353.0, 24775.0]","{220353.0: 0.5, 138850.0: 0.033333333333333333, 152276.0: 0.040816326530612242, 43946.0: 0.0084745762711864406, 24775.0: 0.5}"
11130,805834.0,13130.0,2014-05-22 20:40:35.733,"[13130.0, 73104.0, 34139.0, 27542.0, 218118.0]","{73104.0: 0.030612244897959183, 13130.0: 0.02097902097902098, 34139.0: 0.017045454545454544, 218118.0: 1.0, 27542.0: 0.016666666666666666}"
11131,805893.0,73025.0,2014-05-22 21:12:56.623,"[73025.0, 138850.0, 16033.0, 148155.0, 85343.0]","{73025.0: 0.023529411764705882, 138850.0: 0.066666666666666666, 148155.0: 0.042105263157894736, 85343.0: 0.014705882352941176, 16033.0: 0.071428571428571425}"
11132,805954.0,129351.0,2014-05-22 22:33:28.917,"[129351.0, 26501.0, 221.0, 223875.0, 186837.0]","{186837.0: 1.0, 221.0: 0.0066006600660066007, 223875.0: 1.0, 26501.0: 0.0093023255813953487, 129351.0: 0.080000000000000002}"
11133,806146.0,97045.0,2014-05-23 03:42:59.840,"[97045.0, 11667.0, 119775.0, 76609.0, 65573.0]","{76609.0: 1.0, 65573.0: 1.0, 11667.0: 0.0022831050228310501, 97045.0: 0.0048543689320388345, 119775.0: 0.003472222222222222}"
11134,806254.0,19542.0,2014-05-23 05:33:39.340,"[19542.0, 14972.0, 140057.0, 132610.0, 230787.0]","{140057.0: 0.044776119402985072, 132610.0: 0.66666666666666663, 230787.0: 0.66666666666666663, 14972.0: 0.0079575596816976128, 19542.0: 0.016216216216216217}"
11135,806242.0,114588.0,2014-05-23 05:40:15.643,"[114588.0, 9605.0, 79781.0, 39174.0, 221568.0]","{221568.0: 1.0, 114588.0: 0.041666666666666664, 9605.0: 0.0092592592592592587, 39174.0: 0.0017985611510791368, 79781.0: 0.009433962264150943}"
11136,806335.0,141261.0,2014-05-23 07:40:10.833,"[141261.0, 91416.0, 149618.0, 14972.0, 24175.0]","{91416.0: 0.017857142857142856, 149618.0: 0.090909090909090912, 14972.0: 0.0026525198938992041, 141261.0: 0.018518518518518517, 24175.0: 1.0}"
11137,806448.0,33337.0,2014-05-23 09:54:31.423,"[33337.0, 75923.0, 98199.0, 87364.0, 187207.0]","{33337.0: 0.0077220077220077222, 187207.0: 1.0, 75923.0: 0.0085106382978723406, 87364.0: 1.0, 98199.0: 0.0073529411764705881}"
11138,801644.0,80469.0,2014-05-23 10:03:42.297,"[80469.0, 84907.0, 151873.0, 100526.0, 30736.0]","{30736.0: 0.66666666666666663, 151873.0: 0.14285714285714285, 84907.0: 0.013698630136986301, 80469.0: 0.027522935779816515, 100526.0: 0.66666666666666663}"
11139,806394.0,30953.0,2014-05-23 10:29:21.130,"[30953.0, 1551.0, 9246.0, 59360.0, 134852.0]","{59360.0: 0.021505376344086023, 30953.0: 0.0074074074074074077, 134852.0: 1.0, 9246.0: 0.012658227848101266, 1551.0: 0.0085836909871244635}"
11140,805088.0,17445.0,2014-05-23 11:12:53.273,"[17445.0, 117002.0, 34139.0, 76283.0, 202732.0]","{117002.0: 0.092592592592592587, 34139.0: 0.028409090909090908, 202732.0: 0.40000000000000002, 17445.0: 0.021276595744680851, 76283.0: 0.40000000000000002}"
11141,806620.0,73324.0,2014-05-23 13:10:57.093,"[73324.0, 83272.0, 75808.0, 203073.0, 95331.0]","{83272.0: 0.010638297872340425, 75808.0: 0.0052910052910052907, 95331.0: 1.0, 73324.0: 0.0029850746268656717, 203073.0: 1.0}"
11142,806676.0,108274.0,2014-05-23 14:14:38.573,"[108274.0, 148175.0, 104041.0, 26188.0, 3547.0]","{104041.0: 0.013513513513513514, 108274.0: 0.0070921985815602835, 3547.0: 0.01, 26188.0: 0.0051813471502590676, 148175.0: 0.076923076923076927}"
11143,806779.0,148513.0,2014-05-23 15:30:44.203,"[148513.0, 8508.0, 65573.0, 76609.0, 66012.0]","{148513.0: 0.0057142857142857143, 66012.0: 1.0, 8508.0: 0.001697792869269949, 65573.0: 1.0, 76609.0: 1.0}"
11144,806723.0,139391.0,2014-05-23 15:33:38.933,"[139391.0, 73324.0, 220353.0, 106504.0, 24775.0]","{106504.0: 1.0, 220353.0: 1.0, 24775.0: 1.0, 73324.0: 0.0029850746268656717, 139391.0: 0.013157894736842105}"
11145,806684.0,33337.0,2014-05-23 16:53:12.270,"[33337.0, 83973.0, 232608.0, 208932.0, 152074.0]","{232608.0: 0.5, 33337.0: 0.0038610038610038611, 152074.0: 0.5, 208932.0: 0.5, 83973.0: 0.0060606060606060606}"
11146,806921.0,11667.0,2014-05-23 17:49:29.820,"[11667.0, 31254.0, 29604.0, 37643.0, 170146.0]","{37643.0: 0.13043478260869565, 170146.0: 1.0, 11667.0: 0.0068493150684931503, 29604.0: 0.039473684210526314, 31254.0: 0.0084745762711864406}"
11147,805902.0,120476.0,2014-05-23 20:50:37.253,"[120476.0, 148513.0, 6312.0, 11667.0, 95331.0]","{6312.0: 0.0020242914979757085, 148513.0: 0.0057142857142857143, 11667.0: 0.0022831050228310501, 120476.0: 0.5, 95331.0: 1.0}"
11148,807114.0,142278.0,2014-05-23 21:05:51.487,"[142278.0, 152754.0, 153002.0, 180694.0, 65609.0]","{180694.0: 1.0, 65609.0: 1.0, 152754.0: 0.013513513513513514, 153002.0: 0.33333333333333331, 142278.0: 0.016393442622950821}"
11149,805520.0,153002.0,2014-05-23 22:17:27.110,"[153002.0, 151552.0, 153542.0, 51605.0, 21339.0]","{151552.0: 0.013513513513513514, 153002.0: 0.66666666666666663, 21339.0: 1.0, 51605.0: 1.0, 153542.0: 1.0}"
11150,807371.0,102285.0,2014-05-24 03:59:00.600,"[102285.0, 140450.0, 13079.0, 82404.0, 78883.0]","{140450.0: 0.025477707006369428, 78883.0: 0.59999999999999998, 82404.0: 0.013698630136986301, 102285.0: 0.037383177570093455, 13079.0: 0.013745704467353952}"
11151,807566.0,140057.0,2014-05-24 09:52:44.323,"[140057.0, 29966.0, 30481.0, 149890.0, 43946.0]","{140057.0: 0.029850746268656716, 149890.0: 0.054054054054054057, 43946.0: 0.0084745762711864406, 29966.0: 0.014184397163120567, 30481.0: 0.013422818791946308}"
11152,807612.0,76987.0,2014-05-24 10:29:50.943,"[76987.0, 164086.0, 180694.0, 65609.0, 122954.0]","{65609.0: 1.0, 122954.0: 1.0, 76987.0: 0.0045662100456621002, 180694.0: 1.0, 164086.0: 1.0}"
11153,807618.0,140057.0,2014-05-24 10:36:56.180,"[140057.0, 86747.0, 150343.0, 124032.0, 121008.0]","{124032.0: 0.0068027210884353739, 140057.0: 0.014925373134328358, 86747.0: 0.0046728971962616819, 121008.0: 0.0090090090090090089, 150343.0: 0.02}"
11154,807853.0,37872.0,2014-05-24 15:38:40.050,"[37872.0, 121008.0, 45296.0, 128719.0, 49299.0]","{37872.0: 0.019607843137254902, 121008.0: 0.018018018018018018, 49299.0: 1.0, 45296.0: 0.014814814814814815, 128719.0: 1.0}"
11155,807928.0,66096.0,2014-05-24 16:26:41.853,"[66096.0, 148510.0, 6312.0, 244240.0, 182407.0]","{66096.0: 0.024390243902439025, 6312.0: 0.004048582995951417, 244240.0: 1.0, 148510.0: 0.013513513513513514, 182407.0: 1.0}"
11156,807936.0,26188.0,2014-05-24 17:03:26.643,"[26188.0, 151952.0, 149447.0, 91519.0, 143144.0]","{151952.0: 0.55555555555555558, 143144.0: 0.5, 91519.0: 0.33333333333333331, 26188.0: 0.025906735751295335, 149447.0: 0.29411764705882354}"
11157,808005.0,66096.0,2014-05-24 17:46:51.397,"[66096.0, 100692.0, 207107.0, 8646.0, 201356.0]","{66096.0: 0.036585365853658534, 201356.0: 1.0, 207107.0: 1.0, 100692.0: 0.032608695652173912, 8646.0: 1.0}"
11158,808211.0,111793.0,2014-05-24 22:56:30.467,"[111793.0, 19538.0, 44121.0, 14972.0, 61044.0]","{111793.0: 0.0096153846153846159, 19538.0: 0.0057471264367816091, 14972.0: 0.0026525198938992041, 61044.0: 0.0084033613445378148, 44121.0: 0.0028735632183908046}"
11159,808324.0,2236.0,2014-05-25 01:52:35.733,"[2236.0, 153167.0, 72031.0, 230736.0, 65539.0]","{230736.0: 1.0, 65539.0: 1.0, 72031.0: 0.020408163265306121, 2236.0: 0.042553191489361701, 153167.0: 0.0625}"
11160,808494.0,39599.0,2014-05-25 06:49:50.693,"[39599.0, 56960.0, 137482.0, 49729.0, 209346.0]","{56960.0: 0.027027027027027029, 49729.0: 0.5, 137482.0: 0.020408163265306121, 209346.0: 0.5, 39599.0: 0.014084507042253521}"
11161,807616.0,15862.0,2014-05-25 09:54:55.337,"[15862.0, 224339.0, 200600.0, 133366.0, 37659.0]","{200600.0: 1.0, 37659.0: 0.75, 224339.0: 1.0, 133366.0: 0.75, 15862.0: 0.42857142857142855}"
11162,808678.0,82404.0,2014-05-25 11:34:06.830,"[82404.0, 16033.0, 2199.0, 138850.0, 85343.0]","{16033.0: 0.071428571428571425, 138850.0: 0.066666666666666666, 85343.0: 0.014705882352941176, 82404.0: 0.013698630136986301, 2199.0: 0.043478260869565216}"
