QuestionId,AcceptedAnswerUserId,AnswerCreationDate,UsersSorted,UsersJaccard
143735.0,44176.0,2014-10-29 20:41:53.947,"[44176.0, 26969.0, 9887.0, 68798.0, 57467.0]","{44176.0: 0.01507537688442211, 26969.0: 0.0086455331412103754, 57467.0: 0.66666666666666663, 68798.0: 0.75, 9887.0: 0.0097719869706840382}"
143256.0,41637.0,2014-10-29 21:39:15.000,"[41637.0, 31637.0, 45613.0, 7899.0, 42564.0]","{7899.0: 1.0, 42564.0: 1.0, 41637.0: 0.011904761904761904, 45613.0: 0.0085470085470085479, 31637.0: 0.030303030303030304}"
143823.0,22494.0,2014-10-30 06:15:42.263,"[22494.0, 21133.0, 63208.0, 42116.0, 8736.0]","{63208.0: 1.0, 8736.0: 0.26666666666666666, 42116.0: 0.25, 21133.0: 1.0, 22494.0: 0.021739130434782608}"
143998.0,6395.0,2014-10-31 08:11:24.827,"[6395.0, 40686.0, 63243.0, 20848.0, 6835.0]","{63243.0: 1.0, 20848.0: 0.011834319526627219, 6395.0: 0.083333333333333329, 6835.0: 0.10526315789473684, 40686.0: 0.14285714285714285}"
144031.0,26969.0,2014-10-31 12:27:36.067,"[26969.0, 63241.0, 68899.0, 26377.0, 34700.0]","{26969.0: 0.005763688760806916, 34700.0: 1.0, 68899.0: 1.0, 26377.0: 1.0, 63241.0: 0.2857142857142857}"
82359.0,56578.0,2014-10-31 15:08:00.160,"[56578.0, 1341.0, 68851.0, 11543.0, 1413.0]","{1413.0: 0.66666666666666663, 56578.0: 0.030303030303030304, 68851.0: 0.11764705882352941, 1341.0: 0.010869565217391304, 11543.0: 1.0}"
144101.0,1236.0,2014-10-31 18:08:10.637,"[1236.0, 7051.0, 43294.0, 65664.0, 30922.0]","{65664.0: 0.66666666666666663, 30922.0: 0.66666666666666663, 7051.0: 0.14999999999999999, 1236.0: 0.0054945054945054949, 43294.0: 0.045454545454545456}"
143715.0,23785.0,2014-10-31 19:10:42.613,"[23785.0, 62456.0, 392.0, 26969.0, 30005.0]","{62456.0: 0.83333333333333337, 23785.0: 0.025252525252525252, 392.0: 0.025773195876288658, 30005.0: 0.12195121951219512, 26969.0: 0.014409221902017291}"
144329.0,21049.0,2014-11-02 10:45:02.717,"[21049.0, 23564.0, 1255.0, 58937.0, 8833.0]","{8833.0: 1.0, 21049.0: 0.33333333333333331, 23564.0: 0.014492753623188406, 58937.0: 0.060606060606060608, 1255.0: 0.0088105726872246704}"
144393.0,49105.0,2014-11-02 16:34:08.257,"[49105.0, 21529.0, 63445.0, 6885.0, 72166.0]","{49105.0: 0.031746031746031744, 6885.0: 0.5, 63445.0: 1.0, 72166.0: 0.5, 21529.0: 0.05128205128205128}"
144514.0,55662.0,2014-11-03 08:43:55.370,"[55662.0, 63394.0, 56903.0, 30276.0, 64531.0]","{63394.0: 0.16, 64531.0: 0.5, 30276.0: 0.5, 55662.0: 0.025000000000000001, 56903.0: 0.02030456852791878}"
144546.0,26076.0,2014-11-03 11:53:11.413,"[26076.0, 60201.0, 63448.0, 38259.0, 62326.0]","{63448.0: 1.0, 60201.0: 0.057471264367816091, 38259.0: 0.55555555555555558, 26076.0: 0.01278772378516624, 62326.0: 0.12195121951219512}"
144694.0,26076.0,2014-11-04 05:50:01.437,"[26076.0, 347.0, 33504.0, 65081.0, 63542.0]","{33504.0: 0.029411764705882353, 65081.0: 0.0041493775933609959, 347.0: 0.0031545741324921135, 26076.0: 0.0025575447570332483, 63542.0: 1.0}"
144748.0,52112.0,2014-11-04 13:57:31.860,"[52112.0, 21529.0, 9887.0, 1325.0, 25378.0]","{52112.0: 0.0089686098654708519, 21529.0: 0.05128205128205128, 25378.0: 0.5, 1325.0: 0.0035842293906810036, 9887.0: 0.0065146579804560263}"
144779.0,42327.0,2014-11-04 16:20:35.373,"[42327.0, 70293.0, 52805.0, 57184.0, 75599.0]","{57184.0: 0.089285714285714288, 75599.0: 0.40000000000000002, 70293.0: 1.0, 52805.0: 0.053763440860215055, 42327.0: 0.17857142857142858}"
144819.0,41072.0,2014-11-04 18:48:53.827,"[41072.0, 48856.0, 1390.0, 26076.0, 41298.0]","{41072.0: 0.019607843137254902, 48856.0: 0.049019607843137254, 41298.0: 0.80000000000000004, 26076.0: 0.01278772378516624, 1390.0: 0.017793594306049824}"
144908.0,23339.0,2014-11-05 06:31:25.960,"[23339.0, 6178.0, 24116.0, 58019.0, 16432.0]","{16432.0: 0.33333333333333331, 6178.0: 0.012448132780082987, 23339.0: 0.014634146341463415, 24116.0: 0.017647058823529412, 58019.0: 0.33333333333333331}"
145112.0,5477.0,2014-11-06 06:55:07.040,"[5477.0, 1325.0, 43351.0, 71853.0, 11381.0]","{71853.0: 0.5, 43351.0: 0.014981273408239701, 11381.0: 0.5, 5477.0: 0.016949152542372881, 1325.0: 0.0071684587813620072}"
145135.0,31895.0,2014-11-06 10:34:44.167,"[31895.0, 62655.0, 25378.0, 4459.0, 11364.0]","{11364.0: 1.0, 25378.0: 1.0, 62655.0: 0.03125, 4459.0: 1.0, 31895.0: 0.0041322314049586778}"
145158.0,1325.0,2014-11-06 16:17:13.497,"[1325.0, 26969.0, 53083.0, 42300.0, 40480.0]","{40480.0: 0.66666666666666663, 26969.0: 0.005763688760806916, 53083.0: 1.0, 42300.0: 0.13333333333333333, 1325.0: 0.0035842293906810036}"
144406.0,46698.0,2014-11-07 05:45:35.970,"[46698.0, 24142.0, 3257.0, 43351.0, 60201.0]","{3257.0: 0.018518518518518517, 46698.0: 0.20000000000000001, 60201.0: 0.045977011494252873, 24142.0: 0.030534351145038167, 43351.0: 0.014981273408239701}"
145331.0,23785.0,2014-11-07 13:36:20.330,"[23785.0, 124.0, 31231.0, 41092.0, 51950.0]","{23785.0: 0.010101010101010102, 41092.0: 1.0, 124.0: 0.0053333333333333332, 51950.0: 1.0, 31231.0: 0.030303030303030304}"
145282.0,57075.0,2014-11-07 16:17:49.230,"[57075.0, 65081.0, 50682.0, 5345.0, 46291.0]","{65081.0: 0.012448132780082987, 50682.0: 0.66666666666666663, 57075.0: 0.049180327868852458, 46291.0: 0.5, 5345.0: 0.5}"
145400.0,50583.0,2014-11-07 19:31:33.980,"[50583.0, 50622.0, 21049.0, 29216.0, 24516.0]","{29216.0: 0.0096153846153846159, 21049.0: 0.33333333333333331, 24516.0: 0.40000000000000002, 50622.0: 1.0, 50583.0: 0.0067340067340067337}"
57236.0,63424.0,2014-11-09 04:48:09.053,"[63424.0, 56158.0, 22979.0, 25672.0, 26376.0]","{63424.0: 1.0, 25672.0: 0.66666666666666663, 22979.0: 0.66666666666666663, 56158.0: 0.42857142857142855, 26376.0: 0.66666666666666663}"
145656.0,37182.0,2014-11-09 06:24:46.553,"[37182.0, 65081.0, 65154.0, 11787.0, 52082.0]","{65081.0: 0.016597510373443983, 65154.0: 0.5, 11787.0: 0.5, 52082.0: 0.5, 37182.0: 0.052631578947368418}"
145772.0,4552.0,2014-11-09 20:54:22.453,"[4552.0, 5477.0, 65081.0, 55850.0, 25581.0]","{4552.0: 0.011869436201780416, 65081.0: 0.016597510373443983, 55850.0: 0.40000000000000002, 5477.0: 0.016949152542372881, 25581.0: 0.40000000000000002}"
146063.0,62952.0,2014-11-11 09:39:25.240,"[62952.0, 57824.0, 56903.0, 55856.0, 5189.0]","{62952.0: 0.0051546391752577319, 57824.0: 0.16666666666666666, 55856.0: 0.071428571428571425, 5189.0: 0.5, 56903.0: 0.005076142131979695}"
146166.0,52149.0,2014-11-11 20:11:03.217,"[52149.0, 23473.0, 21733.0, 6974.0, 1127.0]","{23473.0: 0.021739130434782608, 1127.0: 0.66666666666666663, 52149.0: 0.55555555555555558, 6974.0: 0.014245014245014245, 21733.0: 0.22727272727272727}"
146241.0,35354.0,2014-11-12 09:11:04.303,"[35354.0, 65081.0, 31210.0, 59275.0, 3134.0]","{65081.0: 0.012448132780082987, 35354.0: 0.01507537688442211, 59275.0: 0.75, 31210.0: 1.0, 3134.0: 0.75}"
146255.0,43574.0,2014-11-12 09:30:04.103,"[43574.0, 65081.0, 76527.0, 35169.0, 65356.0]","{35169.0: 0.66666666666666663, 65081.0: 0.0082987551867219917, 65356.0: 0.66666666666666663, 43574.0: 1.0, 76527.0: 1.0}"
146281.0,62952.0,2014-11-12 11:54:16.407,"[62952.0, 59969.0, 1325.0, 65081.0, 42688.0]","{62952.0: 0.0051546391752577319, 59969.0: 0.018181818181818181, 42688.0: 1.0, 1325.0: 0.0017921146953405018, 65081.0: 0.0041493775933609959}"
145202.0,64006.0,2014-11-12 13:51:46.513,"[64006.0, 62952.0, 31459.0, 27686.0, 31462.0]","{62952.0: 0.015463917525773196, 31462.0: 0.75, 31459.0: 0.75, 27686.0: 0.75, 64006.0: 0.15789473684210525}"
146389.0,31231.0,2014-11-12 21:21:52.787,"[31231.0, 63535.0, 62872.0, 15837.0, 73701.0]","{62872.0: 0.75, 63535.0: 0.018518518518518517, 15837.0: 0.75, 73701.0: 0.66666666666666663, 31231.0: 0.060606060606060608}"
146253.0,52996.0,2014-11-13 01:30:45.770,"[52996.0, 1492.0, 64025.0, 38069.0, 14400.0]","{14400.0: 0.5, 1492.0: 0.008368200836820083, 52996.0: 0.30769230769230771, 38069.0: 0.061538461538461542, 64025.0: 0.13333333333333333}"
146499.0,43101.0,2014-11-13 09:57:54.307,"[43101.0, 26076.0, 50583.0, 7104.0, 9375.0]","{7104.0: 0.44444444444444442, 9375.0: 0.375, 26076.0: 0.010230179028132993, 43101.0: 0.07407407407407407, 50583.0: 0.013468013468013467}"
146616.0,6634.0,2014-11-13 22:08:32.377,"[6634.0, 5223.0, 26969.0, 10469.0, 25707.0]","{26969.0: 0.005763688760806916, 6634.0: 0.013986013986013986, 25707.0: 0.5, 10469.0: 0.5, 5223.0: 0.0093896713615023476}"
146666.0,9887.0,2014-11-14 03:18:10.560,"[9887.0, 26076.0, 50227.0, 59429.0, 25680.0]","{25680.0: 0.034482758620689655, 50227.0: 0.375, 26076.0: 0.0076726342710997444, 59429.0: 1.0, 9887.0: 0.0097719869706840382}"
146679.0,52112.0,2014-11-14 09:14:35.340,"[52112.0, 42704.0, 75410.0, 60359.0, 77678.0]","{52112.0: 0.017937219730941704, 42704.0: 0.083333333333333329, 75410.0: 0.5, 77678.0: 0.40000000000000002, 60359.0: 0.40000000000000002}"
144914.0,5805.0,2014-11-14 21:15:42.257,"[5805.0, 2451.0, 1325.0, 52112.0, 56774.0]","{52112.0: 0.0089686098654708519, 2451.0: 0.0055555555555555558, 5805.0: 0.043478260869565216, 56774.0: 1.0, 1325.0: 0.0035842293906810036}"
146993.0,56578.0,2014-11-16 08:37:52.733,"[56578.0, 52112.0, 12029.0, 64497.0, 6389.0]","{52112.0: 0.017937219730941704, 64497.0: 0.44444444444444442, 56578.0: 0.060606060606060608, 12029.0: 0.03125, 6389.0: 0.02197802197802198}"
146480.0,26076.0,2014-11-16 11:59:51.197,"[26076.0, 21529.0, 65081.0, 64291.0, 43402.0]","{21529.0: 0.10256410256410256, 43402.0: 0.048192771084337352, 64291.0: 0.30769230769230771, 26076.0: 0.010230179028132993, 65081.0: 0.016597510373443983}"
147096.0,29174.0,2014-11-17 02:24:34.193,"[29174.0, 20779.0, 7924.0, 71713.0, 72180.0]","{71713.0: 1.0, 20779.0: 0.034482758620689655, 7924.0: 0.010638297872340425, 72180.0: 1.0, 29174.0: 0.034090909090909088}"
147223.0,64554.0,2014-11-17 12:39:37.823,"[64554.0, 124.0, 64573.0, 47511.0, 42688.0]","{42688.0: 1.0, 64554.0: 0.055555555555555552, 124.0: 0.0026666666666666666, 64573.0: 0.16666666666666666, 47511.0: 0.0062500000000000003}"
147156.0,12262.0,2014-11-17 22:45:43.060,"[12262.0, 73129.0, 62965.0, 65138.0, 17141.0]","{73129.0: 0.59999999999999998, 65138.0: 0.5, 62965.0: 0.59999999999999998, 12262.0: 0.034482758620689655, 17141.0: 0.5}"
147359.0,55662.0,2014-11-18 06:22:50.480,"[55662.0, 9887.0, 60191.0, 64554.0, 20916.0]","{64554.0: 0.1111111111111111, 60191.0: 0.095238095238095233, 20916.0: 1.0, 55662.0: 0.012500000000000001, 9887.0: 0.0065146579804560263}"
147346.0,45539.0,2014-11-18 06:52:53.607,"[45539.0, 57777.0, 30887.0, 6466.0, 64673.0]","{57777.0: 1.0, 6466.0: 0.085714285714285715, 45539.0: 0.033333333333333333, 64673.0: 1.0, 30887.0: 0.027777777777777776}"
147701.0,41203.0,2014-11-19 21:20:16.953,"[41203.0, 62952.0, 2936.0, 25472.0, 21003.0]","{62952.0: 0.010309278350515464, 2936.0: 0.018867924528301886, 25472.0: 1.0, 41203.0: 0.11764705882352941, 21003.0: 0.66666666666666663}"
147826.0,26969.0,2014-11-20 13:59:48.083,"[26969.0, 64880.0, 64874.0, 64864.0, 232.0]","{64880.0: 1.0, 26969.0: 0.0086455331412103754, 64874.0: 1.0, 232.0: 0.022222222222222223, 64864.0: 1.0}"
147739.0,23785.0,2014-11-20 14:59:45.980,"[23785.0, 1390.0, 79219.0, 29675.0, 57708.0]","{23785.0: 0.025252525252525252, 79219.0: 0.5, 57708.0: 0.40000000000000002, 1390.0: 0.017793594306049824, 29675.0: 0.40000000000000002}"
147893.0,6178.0,2014-11-20 19:32:18.800,"[6178.0, 17574.0, 25301.0, 58568.0, 24080.0]","{58568.0: 0.66666666666666663, 24080.0: 0.66666666666666663, 6178.0: 0.012448132780082987, 25301.0: 0.010452961672473868, 17574.0: 0.16666666666666666}"
147908.0,43351.0,2014-11-21 00:12:46.653,"[43351.0, 56299.0, 65066.0, 30370.0, 46147.0]","{46147.0: 0.21739130434782608, 65066.0: 1.0, 56299.0: 0.052083333333333336, 30370.0: 0.23809523809523808, 43351.0: 0.018726591760299626}"
147939.0,1492.0,2014-11-21 05:48:00.740,"[1492.0, 43768.0, 62952.0, 31435.0, 49071.0]","{43768.0: 0.095238095238095233, 62952.0: 0.010309278350515464, 31435.0: 1.0, 1492.0: 0.0041841004184100415, 49071.0: 1.0}"
148009.0,50583.0,2014-11-21 13:45:18.703,"[50583.0, 42704.0, 44912.0, 58462.0, 23654.0]","{42704.0: 0.083333333333333329, 44912.0: 0.21052631578947367, 23654.0: 0.59999999999999998, 58462.0: 0.75, 50583.0: 0.013468013468013467}"
147627.0,29174.0,2014-11-21 23:09:48.187,"[29174.0, 48856.0, 38167.0, 30850.0, 426.0]","{48856.0: 0.0098039215686274508, 30850.0: 1.0, 426.0: 1.0, 29174.0: 0.011363636363636364, 38167.0: 1.0}"
148125.0,5739.0,2014-11-22 04:42:12.140,"[5739.0, 57094.0, 65081.0, 9923.0, 49033.0]","{9923.0: 1.0, 65081.0: 0.0082987551867219917, 5739.0: 0.0088888888888888889, 57094.0: 0.029411764705882353, 49033.0: 1.0}"
148216.0,6389.0,2014-11-22 17:28:10.870,"[6389.0, 9887.0, 38069.0, 77759.0, 75222.0]","{38069.0: 0.030769230769230771, 77759.0: 1.0, 6389.0: 0.01098901098901099, 75222.0: 1.0, 9887.0: 0.0065146579804560263}"
148245.0,43351.0,2014-11-22 19:40:23.440,"[43351.0, 52112.0, 65068.0, 26076.0, 46496.0]","{52112.0: 0.0089686098654708519, 26076.0: 0.0051150895140664966, 46496.0: 0.33333333333333331, 65068.0: 1.0, 43351.0: 0.0074906367041198503}"
141891.0,5805.0,2014-11-22 20:35:02.433,"[5805.0, 29216.0, 9887.0, 8775.0, 63276.0]","{29216.0: 0.02403846153846154, 8775.0: 0.80000000000000004, 63276.0: 0.80000000000000004, 5805.0: 0.10869565217391304, 9887.0: 0.016286644951140065}"
148338.0,43351.0,2014-11-23 11:20:08.930,"[43351.0, 31748.0, 24393.0, 6155.0, 27031.0]","{24393.0: 0.5, 6155.0: 0.5, 31748.0: 0.011904761904761904, 27031.0: 0.5, 43351.0: 0.0037453183520599251}"
148309.0,4646.0,2014-11-23 16:03:05.983,"[4646.0, 2170.0, 65101.0, 77927.0, 30360.0]","{30360.0: 0.59999999999999998, 2170.0: 0.032467532467532464, 65101.0: 1.0, 4646.0: 0.07575757575757576, 77927.0: 0.59999999999999998}"
148418.0,57075.0,2014-11-23 17:46:00.717,"[57075.0, 43351.0, 56299.0, 65081.0, 14473.0]","{14473.0: 0.037037037037037035, 65081.0: 0.020746887966804978, 56299.0: 0.052083333333333336, 57075.0: 0.081967213114754092, 43351.0: 0.018726591760299626}"
148456.0,35713.0,2014-11-23 21:40:50.077,"[35713.0, 56299.0, 66014.0, 29312.0, 77098.0]","{29312.0: 0.33333333333333331, 35713.0: 1.0, 77098.0: 0.33333333333333331, 56299.0: 0.020833333333333332, 66014.0: 1.0}"
148567.0,10851.0,2014-11-24 12:39:17.883,"[10851.0, 59406.0, 65198.0, 50559.0, 72316.0]","{10851.0: 0.013071895424836602, 72316.0: 0.66666666666666663, 65198.0: 1.0, 59406.0: 0.029850746268656716, 50559.0: 0.047058823529411764}"
148761.0,23339.0,2014-11-25 13:53:05.860,"[23339.0, 30247.0, 62952.0, 65242.0, 50.0]","{62952.0: 0.015463917525773196, 65242.0: 0.029999999999999999, 23339.0: 0.014634146341463415, 50.0: 0.75, 30247.0: 0.029999999999999999}"
148732.0,23785.0,2014-11-25 15:09:04.540,"[23785.0, 26969.0, 65081.0, 26076.0, 45664.0]","{45664.0: 0.33333333333333331, 23785.0: 0.015151515151515152, 26076.0: 0.0076726342710997444, 65081.0: 0.012448132780082987, 26969.0: 0.0086455331412103754}"
149065.0,55662.0,2014-11-26 23:35:35.977,"[55662.0, 57094.0, 52082.0, 23425.0, 41897.0]","{23425.0: 0.5, 52082.0: 1.0, 57094.0: 0.029411764705882353, 55662.0: 0.012500000000000001, 41897.0: 0.5}"
149082.0,19976.0,2014-11-27 02:17:54.787,"[19976.0, 44205.0, 2451.0, 75216.0, 4206.0]","{19976.0: 0.016339869281045753, 75216.0: 1.0, 2451.0: 0.013888888888888888, 44205.0: 0.092592592592592587, 4206.0: 0.59999999999999998}"
149135.0,43351.0,2014-11-27 11:15:13.907,"[43351.0, 57094.0, 82256.0, 24898.0, 37447.0]","{82256.0: 0.75, 24898.0: 0.59999999999999998, 37447.0: 0.59999999999999998, 57094.0: 0.058823529411764705, 43351.0: 0.014981273408239701}"
149205.0,62952.0,2014-11-27 17:40:10.910,"[62952.0, 65242.0, 25378.0, 4459.0, 11364.0]","{62952.0: 0.0051546391752577319, 65242.0: 0.01, 4459.0: 1.0, 11364.0: 1.0, 25378.0: 1.0}"
149213.0,38069.0,2014-11-27 20:00:45.867,"[38069.0, 12262.0, 29453.0, 65434.0, 124.0]","{65434.0: 0.26315789473684209, 124.0: 0.013333333333333334, 38069.0: 0.076923076923076927, 12262.0: 0.043103448275862072, 29453.0: 0.26315789473684209}"
149227.0,31635.0,2014-11-27 21:37:24.927,"[31635.0, 62952.0, 20499.0, 6176.0, 11043.0]","{62952.0: 0.010309278350515464, 6176.0: 0.5, 31635.0: 0.0070921985815602835, 20499.0: 0.5, 11043.0: 0.5}"
149314.0,65526.0,2014-11-28 13:15:20.237,"[65526.0, 1390.0, 9684.0, 12613.0, 24673.0]","{24673.0: 1.0, 9684.0: 0.16666666666666666, 1390.0: 0.0035587188612099642, 65526.0: 1.0, 12613.0: 0.008771929824561403}"
148944.0,52112.0,2014-11-28 14:23:42.743,"[52112.0, 23061.0, 48801.0, 30732.0, 78925.0]","{52112.0: 0.013452914798206279, 48801.0: 0.5, 30732.0: 0.5, 23061.0: 0.66666666666666663, 78925.0: 0.5}"
149487.0,65081.0,2014-11-29 15:59:30.057,"[65081.0, 26969.0, 65617.0, 20467.0, 78757.0]","{65081.0: 0.020746887966804978, 20467.0: 0.21739130434782608, 78757.0: 0.59999999999999998, 65617.0: 1.0, 26969.0: 0.014409221902017291}"
149744.0,1325.0,2014-12-01 08:05:22.567,"[1325.0, 32185.0, 30276.0, 57288.0, 64956.0]","{57288.0: 0.5, 32185.0: 0.052631578947368418, 64956.0: 0.5, 30276.0: 0.5, 1325.0: 0.0071684587813620072}"
149826.0,43351.0,2014-12-01 17:48:05.490,"[43351.0, 80577.0, 5766.0, 42959.0, 81083.0]","{80577.0: 0.40000000000000002, 42959.0: 0.40000000000000002, 81083.0: 0.33333333333333331, 5766.0: 0.40000000000000002, 43351.0: 0.011235955056179775}"
149866.0,57094.0,2014-12-01 19:25:22.237,"[57094.0, 42704.0, 65081.0, 17398.0, 21245.0]","{42704.0: 0.041666666666666664, 65081.0: 0.0082987551867219917, 17398.0: 1.0, 57094.0: 0.029411764705882353, 21245.0: 1.0}"
118895.0,62068.0,2014-12-02 04:53:39.340,"[62068.0, 65585.0, 3257.0, 50335.0, 70977.0]","{65585.0: 0.09375, 50335.0: 1.0, 62068.0: 1.0, 70977.0: 0.66666666666666663, 3257.0: 0.013888888888888888}"
149977.0,12613.0,2014-12-02 11:22:02.053,"[12613.0, 65242.0, 29546.0, 65585.0, 3466.0]","{65585.0: 0.03125, 65242.0: 0.01, 3466.0: 1.0, 12613.0: 0.008771929824561403, 29546.0: 0.055555555555555552}"
149978.0,8563.0,2014-12-02 11:50:31.897,"[8563.0, 26076.0, 47511.0, 20497.0, 16844.0]","{20497.0: 0.66666666666666663, 8563.0: 0.0080213903743315516, 26076.0: 0.0076726342710997444, 16844.0: 0.59999999999999998, 47511.0: 0.018749999999999999}"
149631.0,56578.0,2014-12-02 14:08:39.890,"[56578.0, 57094.0, 62903.0, 65081.0, 47457.0]","{65081.0: 0.020746887966804978, 56578.0: 0.07575757575757576, 47457.0: 0.59999999999999998, 57094.0: 0.073529411764705885, 62903.0: 0.29411764705882354}"
150145.0,56578.0,2014-12-03 09:27:15.243,"[56578.0, 65081.0, 65672.0, 8775.0, 63276.0]","{65672.0: 0.13636363636363635, 65081.0: 0.012448132780082987, 56578.0: 0.045454545454545456, 63276.0: 0.75, 8775.0: 0.75}"
150255.0,10851.0,2014-12-03 18:03:02.103,"[10851.0, 1325.0, 65242.0, 32012.0, 22360.0]","{22360.0: 0.2857142857142857, 65242.0: 0.050000000000000003, 10851.0: 0.016339869281045753, 32012.0: 0.5, 1325.0: 0.0089605734767025085}"
150299.0,65074.0,2014-12-03 22:51:26.673,"[65074.0, 60658.0, 65081.0, 52112.0, 68429.0]","{52112.0: 0.017937219730941704, 65081.0: 0.016597510373443983, 65074.0: 1.0, 60658.0: 0.088888888888888892, 68429.0: 0.75}"
150387.0,5477.0,2014-12-04 12:48:35.453,"[5477.0, 23873.0, 26076.0, 36923.0, 66138.0]","{23873.0: 0.075471698113207544, 66138.0: 1.0, 36923.0: 0.44444444444444442, 26076.0: 0.010230179028132993, 5477.0: 0.016949152542372881}"
150446.0,28544.0,2014-12-04 21:05:21.167,"[28544.0, 38551.0, 9408.0, 58466.0, 7427.0]","{28544.0: 0.056603773584905662, 9408.0: 0.33333333333333331, 58466.0: 0.66666666666666663, 7427.0: 0.66666666666666663, 38551.0: 0.018072289156626505}"
150373.0,63055.0,2014-12-04 23:42:37.043,"[63055.0, 1492.0, 65846.0, 64348.0, 9800.0]","{9800.0: 0.5, 64348.0: 0.20000000000000001, 1492.0: 0.0062761506276150627, 65846.0: 0.17647058823529413, 63055.0: 0.061224489795918366}"
150570.0,62326.0,2014-12-05 07:45:00.303,"[62326.0, 66045.0, 108580.0, 60891.0, 22979.0]","{22979.0: 0.66666666666666663, 60891.0: 0, 108580.0: 0, 66045.0: 1.0, 62326.0: 0.073170731707317069}"
150687.0,50583.0,2014-12-05 21:06:44.633,"[50583.0, 19917.0, 45693.0, 59535.0, 51861.0]","{45693.0: 0.17241379310344829, 51861.0: 0.5, 59535.0: 0.5, 19917.0: 0.08771929824561403, 50583.0: 0.016835016835016835}"
150780.0,9887.0,2014-12-06 14:22:30.183,"[9887.0, 1325.0, 14073.0, 65081.0, 76745.0]","{14073.0: 0.052631578947368418, 76745.0: 0.66666666666666663, 65081.0: 0.020746887966804978, 1325.0: 0.0089605734767025085, 9887.0: 0.016286644951140065}"
150895.0,65616.0,2014-12-06 22:33:32.890,"[65616.0, 43351.0, 701.0, 41680.0, 56364.0]","{65616.0: 0.090909090909090912, 41680.0: 0.5, 56364.0: 0.5, 701.0: 0.01834862385321101, 43351.0: 0.0074906367041198503}"
150899.0,11484.0,2014-12-07 00:59:55.067,"[11484.0, 65081.0, 42704.0, 66272.0, 66180.0]","{42704.0: 0.10416666666666667, 65081.0: 0.020746887966804978, 66180.0: 1.0, 11484.0: 0.052083333333333336, 66272.0: 1.0}"
151150.0,34274.0,2014-12-08 10:02:43.463,"[34274.0, 1492.0, 50696.0, 63023.0, 43351.0]","{50696.0: 0.5, 34274.0: 0.046511627906976744, 43351.0: 0.0074906367041198503, 1492.0: 0.0041841004184100415, 63023.0: 0.11764705882352941}"
150823.0,3811.0,2014-12-08 18:49:43.647,"[3811.0, 26955.0, 31790.0, 26129.0, 58888.0]","{58888.0: 0.40000000000000002, 26129.0: 0.081967213114754092, 26955.0: 0.23809523809523808, 3811.0: 0.023923444976076555, 31790.0: 0.040000000000000001}"
151402.0,520.0,2014-12-09 15:52:39.630,"[520.0, 60201.0, 63547.0, 66508.0, 56774.0]","{520.0: 0.0078125, 60201.0: 0.034482758620689655, 63547.0: 0.034090909090909088, 66508.0: 1.0, 56774.0: 0.66666666666666663}"
151683.0,7182.0,2014-12-11 05:22:02.307,"[7182.0, 52468.0, 14176.0, 78757.0, 44295.0]","{14176.0: 0.59999999999999998, 52468.0: 0.80000000000000004, 78757.0: 0.59999999999999998, 7182.0: 0.049504950495049507, 44295.0: 0.59999999999999998}"
152808.0,14105.0,2014-12-12 14:25:31.017,"[14105.0, 26076.0, 43488.0, 50459.0, 24831.0]","{43488.0: 0.03048780487804878, 14105.0: 0.032467532467532464, 50459.0: 0.7142857142857143, 26076.0: 0.01278772378516624, 24831.0: 0.59999999999999998}"
152906.0,50583.0,2014-12-12 14:52:11.377,"[50583.0, 9018.0, 1492.0, 55751.0, 67641.0]","{67641.0: 1.0, 9018.0: 0.40000000000000002, 55751.0: 0.041237113402061855, 1492.0: 0.008368200836820083, 50583.0: 0.013468013468013467}"
152987.0,34193.0,2014-12-13 16:42:48.937,"[34193.0, 75107.0, 651.0, 33543.0, 17513.0]","{34193.0: 0.090909090909090912, 75107.0: 1.0, 651.0: 1.0, 17513.0: 1.0, 33543.0: 1.0}"
150994.0,25301.0,2014-12-14 18:42:22.943,"[25301.0, 65242.0, 24284.0, 7142.0, 67735.0]","{65242.0: 0.040000000000000001, 24284.0: 0.5, 25301.0: 0.013937282229965157, 7142.0: 0.051948051948051951, 67735.0: 1.0}"
153361.0,23564.0,2014-12-15 06:29:20.340,"[23564.0, 67627.0, 25301.0, 41698.0, 67843.0]","{67843.0: 1.0, 41698.0: 1.0, 67627.0: 0.25, 23564.0: 0.028985507246376812, 25301.0: 0.013937282229965157}"
153580.0,65242.0,2014-12-16 10:13:02.593,"[65242.0, 43351.0, 66521.0, 40896.0, 7395.0]","{40896.0: 0.5, 66521.0: 0.066666666666666666, 65242.0: 0.01, 7395.0: 0.5, 43351.0: 0.0037453183520599251}"
153937.0,67833.0,2014-12-18 15:45:18.360,"[67833.0, 31635.0, 955.0, 64166.0, 28646.0]","{67833.0: 0.1111111111111111, 31635.0: 0.010638297872340425, 955.0: 0.015306122448979591, 64166.0: 0.029702970297029702, 28646.0: 0.33333333333333331}"
153965.0,29216.0,2014-12-18 18:16:28.253,"[29216.0, 65081.0, 67987.0, 46698.0, 60658.0]","{29216.0: 0.02403846153846154, 65081.0: 0.020746887966804978, 46698.0: 0.25, 67987.0: 0.625, 60658.0: 0.1111111111111111}"
